obsDate,Latitude,Longitude,voyageID,locationID,memoType,memoText
1775-07-12 13:00,44.5833,-7.70333,1255,59991,weatherReport,"Winds today Du O au NO, currently blowing bon frais to the NW. Weather notes: Couvert Sea conditions: Grosse."
1775-07-13 13:00,44.2,-7.72,1255,59992,weatherReport,"Winds today du O au NO, currently blowing plus frais to the NW."
1775-07-14 13:00,44.5667,-8.28667,1255,59993,weatherReport,Winds today du NNO au N.
1776-01-06 16:00,14.6,-61.08,1255,59994,weatherReport,"Winds today du E, currently blowing calme to the E."
1775-10-16 13:00,38.7333,-17.4033,1255,59995,weatherReport,Winds today du NE. Weather notes: Couvert Sea conditions: Un peu belle.
1775-10-17 13:00,36.9333,-19.07,1255,59996,weatherReport,Winds today du NE. Weather notes: Couvert Sea conditions: Un peu belle.
1775-10-18 13:00,35.4333,-20.5867,1255,59997,weatherReport,Winds today du NE. Weather notes: Couvert Sea conditions: Un peu belle.
1775-10-19 13:00,34.1,-21.7533,1255,59998,weatherReport,"Winds today au NNE, currently blowing petite frais to the NNE. Weather notes: Beau temps Sea conditions: Belle."
1775-10-20 14:00,32.7667,-23.0367,1255,59999,weatherReport,"Winds today du NNE au NE 1/4 E, currently blowing petite frais to the NE1/4E. Weather notes: Couvert."
1775-10-21 14:00,32.55,-23.62,1255,60000,weatherReport,"Winds today du ESE au S et SSO, currently blowing bon petite frais to the S. Weather notes: Beau temps Sea conditions: Belle."
1775-10-22 14:00,32.3,-24.6867,1255,60001,weatherReport,"Winds today du S, currently blowing bon frais to the S. Weather notes: Trés orageux Sea conditions: Belle."
1775-10-23 14:00,32.4,-26.07,1255,60002,weatherReport,"Winds today du S, currently blowing grand frais to the S. Weather notes: Orageux Sea conditions: Grosse."
1775-10-24 14:00,32.6333,-26.47,1255,60003,weatherReport,"Winds today du S, currently blowing grand frais to the S. Weather notes: Orageux et plus beau temps Sea conditions: Grosse."
1775-06-12 13:00,44.7833,-8.85333,1255,60004,weatherReport,"Winds today du SO au O, currently blowing bon frais to the W. Sea conditions: Grosse."
1775-06-13 13:00,43.75,-8.47,1255,60005,weatherReport,"Winds today du O au OSO, currently blowing bon frais to the WSW. Weather notes: Pluvieux, today's precipitation was Pluie."
1775-06-14 13:00,43.5167,-8.47,1255,60006,weatherReport,"Winds today du O, currently blowing bon frais to the W. Sea conditions: Plus belle."
1775-06-15 13:00,44.2667,-8.60333,1255,60007,weatherReport,"Winds today du ONO au NO, currently blowing bon frais to the NW. Weather notes: Beau  temps."
1775-06-16 13:00,44.1,-8.27,1255,60008,weatherReport,"Winds today du N au NNE, currently blowing petite frais to the NNE. Weather notes: Beau  temps."
1775-06-17 13:00,44.4833,-8.03667,1255,60009,weatherReport,"Winds today du NO au NNO, currently blowing petite vent to the NNW."
1775-06-18 12:00,44.8,-7.25333,1255,60010,weatherReport,"Winds today du NNO au N, currently blowing bon frais to the N. Weather notes: Par grains Sea conditions: Grosse."
1775-06-19 13:00,44.9333,-8.50333,1255,60011,weatherReport,"Winds today du NNE, currently blowing bon frais to the NNE. Weather notes: Beau temps Sea conditions: Grosse."
1775-06-20 13:00,44.6,-7.58667,1255,60012,weatherReport,"Winds today du N au NNE, currently blowing bon petite frais to the NNE. Weather notes: Trés beau Sea conditions: Belle."
1775-06-21 13:00,43.9667,-7.62,1255,60013,weatherReport,"Winds today du NE au NNE, currently blowing bon frais to the NNE. Weather notes: Beau temps Sea conditions: Belle."
1775-06-22 13:00,43.8667,-8.25333,1255,60014,weatherReport,"Winds today du NE au NNE, currently blowing bon frais to the NNE. Weather notes: Beau temps Sea conditions: Belle."
1775-11-10 15:00,18.5,-43.37,1255,60015,weatherReport,"Winds today au NE et ESE, currently blowing bon frais to the NE."
1775-11-11 15:00,17.6333,-45.1867,1255,60016,weatherReport,"Winds today du E au ESE, currently blowing petite frais to the ESE. Weather notes: Beau temps Sea conditions: Grosse."
1775-11-12 15:00,16.5667,-47.0867,1255,60017,weatherReport,"Winds today du E au ESE, currently blowing bon petite frais to the ESE. Weather notes: Beau temps Sea conditions: Houleuse."
1775-11-13 15:00,15.65,-49.02,1255,60018,weatherReport,"Winds today du E, currently blowing bon petite frais to the E. Weather notes: Beau temps Sea conditions: Houleuse."
1775-11-14 15:00,15.0333,-50.6033,1255,60019,weatherReport,"Winds today du E, currently blowing bon petite frais to the E. Weather notes: Beau temps Sea conditions: Belle."
1775-11-15 15:00,14.9333,-52.27,1255,60020,weatherReport,"Winds today du E, currently blowing bon petite frais to the E. Weather notes: Beau temps Sea conditions: Belle."
1775-11-16 16:00,14.4167,-54.2367,1255,60021,weatherReport,"Winds today du ENE, currently blowing bon petite frais to the ENE. Weather notes: Beau temps Sea conditions: Houleuse."
1775-11-17 16:00,14.55,-56.3867,1255,60022,weatherReport,"Winds today du NE au ENE, currently blowing bon petite frais to the ENE. Weather notes: Beau temps Sea conditions: Houleuse."
1775-11-18 16:00,14.6,-58.5033,1255,60023,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE. Weather notes: Beau temps."
1775-11-19 16:00,14.6,-61.08,1255,60024,OtherRem,A 2 hs aprée midi mouillé a la baye du Fort Royal
1775-11-19 16:00,14.6,-61.08,1255,60024,weatherReport,"Winds today du NE au ENE, currently blowing jolie frais to the ENE. Weather notes: Beau temps Sea conditions: Belle."
1776-02-02 16:00,14.6,-61.08,1255,60025,OtherRem,A 9 hs mouillé dans la petite porte du fort Royal
1776-02-02 16:00,14.6,-61.08,1255,60025,weatherReport,"Winds today du ENE au ESE, currently blowing bon frais to the ESE."
1776-02-23 16:00,14.6,-61.08,1255,60026,weatherReport,"Winds today du NE, currently blowing brise to the NE. Weather notes: Beau temps."
1775-08-07 08:00,-20.17,57.5,1255,60027,OtherRem,Apareillé. Mouillé au port Louis
1775-08-07 08:00,-20.17,57.5,1255,60027,weatherReport,Winds today du N au NO.
1775-10-01 12:00,47.5833,-3.83667,1255,60028,OtherRem,Depart de Port Louis pour la Martinique
1775-10-01 12:00,47.5833,-3.83667,1255,60028,weatherReport,"Winds today du E au ENE, currently blowing petite frais to the ENE. Weather notes: Beau temps."
1775-10-02 12:00,47.2667,-4.55333,1255,60029,weatherReport,"Winds today du N au NNO, currently blowing variable to the NNW."
1775-10-03 12:00,46.6,-4.68667,1255,60030,weatherReport,"Winds today du ONO au O, currently blowing bon frais to the W."
1775-10-04 12:00,45.8333,-6.40333,1255,60031,weatherReport,"Winds today du NNO au N, currently blowing bon frais to the N."
1775-10-25 14:00,32.2167,-25.4533,1255,60032,weatherReport,"Winds today du SO, currently blowing bon petite frais to the SW. Weather notes: Beau temps Sea conditions: Grosse."
1775-10-26 14:00,31.4833,-24.62,1255,60033,weatherReport,"Winds today du SO au O 1/4 SO, currently blowing bon petite frais to the W1/4SW. Weather notes: Beau temps Sea conditions: Grosse."
1775-10-27 14:00,30.2,-24.8867,1255,60034,weatherReport,"Winds today du NO, currently blowing petite frais to the NW. Weather notes: Beau temps Sea conditions: Belle."
1775-10-28 14:00,29.3833,-24.7533,1255,60035,weatherReport,"Winds today du N, currently blowing petite frais to the N. Weather notes: Beau temps Sea conditions: Belle."
1775-10-29 14:00,28.5333,-26.27,1255,60036,weatherReport,"Winds today du NE au E, currently blowing trés petite frais to the E. Weather notes: Beau temps Sea conditions: Belle."
1775-10-30 14:00,27.6667,-27.22,1255,60037,weatherReport,"Winds today du NE au ENE et E, currently blowing petite frais to the ENE. Weather notes: Couvert, orageux et pluvieux, today's precipitation was Beuacoupe de pluie Sea conditions: Belle."
1775-10-31 14:00,26.3333,-28.6033,1255,60038,weatherReport,"Winds today du NE et NNE, currently blowing par grain to the NE. Sea conditions: Houleuse."
1775-11-01 14:00,25.1833,-30.52,1255,60039,weatherReport,"Winds today du NE au E, currently blowing jolie frais to the E. Weather notes: Beau temps Sea conditions: Belle."
1775-11-02 14:00,23.9833,-32.5367,1255,60040,weatherReport,"Winds today du NE au E, currently blowing jolie frais to the E. Weather notes: Beau temps Sea conditions: Belle."
1775-11-03 14:00,22.7333,-34.67,1255,60041,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE. Weather notes: Par grains, today's precipitation was Pluie."
1775-11-04 14:00,21.7667,-36.4367,1255,60042,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE. Weather notes: Par grains, today's precipitation was Pluie."
1775-11-05 15:00,20.8,-38.2033,1255,60043,weatherReport,"Winds today du NE au ENE, currently blowing bon petite frais to the ENE."
1775-07-08 13:00,44.8167,-8.13667,1255,60044,weatherReport,"Winds today du SO au OSO, currently blowing bon petite frais to the WSW. Weather notes: Brumeux, today's precipitation was Pluie."
1775-07-09 13:00,45.05,-8.30333,1255,60045,weatherReport,"Winds today du OSO, currently blowing bon frais to the WSW. Weather notes: Brumeux."
1775-07-10 13:00,44.0167,-7.72,1255,60046,weatherReport,"Winds today du NO, currently blowing petite frais to the NW. Weather notes: Beau temps."
1776-03-12 16:00,18.6833,-62.62,1255,60047,weatherReport,"Winds today du ENE au E, currently blowing bon petite frais to the E. Weather notes: Beau temps."
1776-03-13 16:00,20.9833,-62.27,1255,60048,weatherReport,"Winds today du E au E 1/4 NE, currently blowing jolie frais to the E1/4NE. Weather notes: Beau temps."
1776-04-05 13:00,47.9667,-12.2533,1255,60049,weatherReport,"Winds today du E et ESE, currently blowing bon petite frais to the E. Weather notes: Beau temps Sea conditions: Belle."
1776-04-06 13:00,47.3,-11.1033,1255,60050,weatherReport,"Winds today du E, currently blowing bon frais to the E. Weather notes: Beau temps Sea conditions: Belle."
1776-04-07 13:00,47.8167,-10.42,1255,60051,weatherReport,"Winds today du E 1/4 NE au E 1/4 SE, currently blowing bon petite frais to the E1/4SE. Weather notes: Beau temps Sea conditions: Belle."
1776-04-08 13:00,47.0,-9.43667,1255,60052,weatherReport,"Winds today au NNE, currently blowing bon petite frais to the NNE. Weather notes: Beau temps Sea conditions: Belle."
1776-04-09 12:00,47.35,-6.50333,1255,60053,weatherReport,"Winds today du NNE au NE, currently blowing bon frais to the NE. Weather notes: Beau temps Sea conditions: Grosse."
1776-04-10 12:00,47.4833,-5.20333,1255,60054,weatherReport,"Winds today au ENE, currently blowing joly frais to the ENE. Weather notes: Beau temps Sea conditions: Belle."
1776-04-11 12:00,48.1167,-5.70333,1255,60055,weatherReport,"Winds today du ENE, currently blowing bon petite frais to the ENE. Weather notes: Beau temps Sea conditions: Belle."
1776-04-12 12:00,48.2,-4.70333,1255,60056,weatherReport,"Winds today du NE au ENE, currently blowing bon petite frais to the ENE. Weather notes: Beau temps Sea conditions: Trés belle."
1776-04-13 12:00,48.3333,-5.47,1255,60057,OtherRem,Mouillé on Rade de Brest
1776-04-13 12:00,48.3333,-5.47,1255,60057,weatherReport,"Winds today du NNO au ONO, currently blowing petite frais to the WNW. Weather notes: Couvert."
1775-06-01 12:00,48.2,-5.20333,1255,60058,OtherRem,A 4 hs du matin apareillé 
1775-06-01 12:00,48.2,-5.20333,1255,60058,weatherReport,"Winds today au NE, currently blowing joli frais to the NE. Weather notes: Beau temps."
1775-06-02 12:00,46.9,-7.25333,1255,60059,weatherReport,"Winds today du NE au ESE, currently blowing bon frais to the ESE. Weather notes: Beau temps Sea conditions: Belle."
1775-06-03 13:00,44.4833,-7.95333,1255,60060,weatherReport,"Winds today du  ESE au SE, currently blowing bon frais to the SE."
1775-06-04 13:00,44.3167,-8.20333,1255,60061,weatherReport,"Winds today du SSE au E, currently blowing petite frais to the E."
1775-06-05 13:00,44.0,-7.92,1255,60062,weatherReport,"Winds today du OSO au O et ONO, currently blowing bon petite frais to the W. Weather notes: Beau temps Sea conditions: Belle."
1775-07-15 13:00,44.2833,-8.35333,1255,60063,weatherReport,"Winds today du NNO au N et NNE, currently blowing calme to the N."
1775-07-16 13:00,44.6833,-8.50333,1255,60064,weatherReport,"Winds today du ESE au E, currently blowing bon frais to the E. Weather notes: Embrumé."
1775-07-17 13:00,44.2,-8.47,1255,60065,weatherReport,"Winds today du E au ENE, currently blowing bon frais to the ENE. Weather notes: Beau temps."
1775-07-18 13:00,44.15,-8.28667,1255,60066,weatherReport,"Winds today au ENE, currently blowing bon frais to the ENE. Weather notes: Beau temps Sea conditions: Belle."
1775-07-19 13:00,44.2333,-8.10333,1255,60067,weatherReport,"Winds today du ENE, currently blowing bon petite frais to the ENE. Weather notes: Beau temps Sea conditions: Belle."
1775-07-21 13:00,44.0333,-8.10333,1255,60068,weatherReport,"Winds today du SO au SSO et au NO, currently blowing variable to the SSW. Weather notes: Pluvieux, today's precipitation was Pluie."
1775-07-24 13:00,43.8667,-8.40333,1255,60069,weatherReport,Winds today du O au SO.
1775-07-25 13:00,43.8333,-8.35333,1255,60070,weatherReport,Winds today du O au ONO.
1775-07-26 13:00,43.8833,-8.57,1255,60071,weatherReport,"Winds today du SO au NO et ONO, currently blowing trés petite frais to the NW. Weather notes: Beaucoupe de pluie, today's precipitation was Pluie."
1775-07-27 13:00,43.8333,-8.25333,1255,60072,weatherReport,"Winds today du OSO et O, currently blowing bon frais to the WSW. Weather notes: Beau temps."
1775-07-28 13:00,43.8667,-8.52,1255,60073,weatherReport,"Winds today du ONO au NO, currently blowing toujours bon frais to the NW. Sea conditions: Grosse."
1775-07-29 13:00,44.05,-8.73667,1255,60074,weatherReport,"Winds today du ONO au O, currently blowing petite frais to the W. Weather notes: Beau temps Sea conditions: Belle."
1775-07-30 13:00,44.1167,-8.28667,1255,60075,weatherReport,"Winds today du NE au E, currently blowing bon petite frais to the E. Weather notes: Beau temps."
1775-08-01 12:00,45.2667,-6.65333,1255,60076,weatherReport,"Winds today du ONO au OSO, currently blowing bon petite frais to the WSW. Weather notes: Beau temps Sea conditions: Belle."
1775-08-02 12:00,47.0333,-4.57,1255,60077,OtherRem,Mouillé
1775-08-02 12:00,47.0333,-4.57,1255,60077,weatherReport,"Winds today du ONO au OSO, currently blowing bon petite frais to the WSW. Weather notes: Beau temps Sea conditions: Belle."
1775-11-06 15:00,20.4833,-38.97,1255,60078,weatherReport,"Winds today du NE au ENE, currently blowing presque calme to the ENE."
1775-11-07 15:00,20.1833,-39.5367,1255,60079,weatherReport,"Winds today du SE, currently blowing trés petite frais to the SE. Weather notes: Beau temps et Orageux et pluvieux, today's precipitation was Pluie Sea conditions: Belle."
1775-11-08 15:00,19.85,-40.12,1255,60080,weatherReport,"Winds today du SE, currently blowing trés petite frais to the SE. Weather notes: Beau temps et Orageux et pluvieux, today's precipitation was Pluie Sea conditions: Belle."
1775-11-09 15:00,19.3667,-41.12,1255,60081,weatherReport,Winds today au S et SSE. Weather notes: Beau temps Sea conditions: Trés grosse.
1776-03-18 16:00,27.4333,-61.7367,1255,60082,weatherReport,"Winds today du SO au N, currently blowing presque calme to the N. Weather notes: Beau temps Sea conditions: Belle."
1776-03-19 16:00,27.9833,-61.2033,1255,60083,weatherReport,"Winds today du O au NO, currently blowing trés petite frais to the NW."
1776-03-20 16:00,29.0333,-59.9367,1255,60084,weatherReport,"Winds today du SO au OSO, currently blowing petite frais to the WSW. Weather notes: Beau temps Sea conditions: Belle."
1776-03-21 16:00,30.5,-58.3867,1255,60085,weatherReport,"Winds today du SO au OSO et SSO, currently blowing jolie frais to the WSW. Weather notes: Beau temps Sea conditions: Belle."
1776-03-22 16:00,32.25,-55.5533,1255,60086,weatherReport,"Winds today du SO au NO et ONO, currently blowing variable to the NW. Weather notes: Pluvieux Sea conditions: Trés belle."
1776-03-23 16:00,33.4,-53.5867,1255,60087,weatherReport,"Winds today au SE, currently blowing bon frais to the SE. Sea conditions: Houleuse."
1776-03-24 15:00,35.6833,-50.07,1255,60088,weatherReport,"Winds today du S au SSO, currently blowing trés bon frais to the SSW."
1776-03-25 15:00,37.6833,-46.0533,1255,60089,weatherReport,"Winds today du S au SSO, currently blowing trés bon frais to the SSW."
1776-03-26 15:00,39.6333,-42.2533,1255,60090,weatherReport,"Winds today du O, currently blowing gros frais to the W."
1776-03-27 15:00,41.65,-38.9867,1255,60091,weatherReport,"Winds today du OSO au SSO, currently blowing bon frais to the SSW."
1776-03-28 14:00,43.0167,-35.1367,1255,60092,weatherReport,"Winds today du O, currently blowing petite frais to the W. Weather notes: Beau temps Sea conditions: Grosse."
1776-03-29 14:00,44.4,-30.82,1255,60093,weatherReport,"Winds today au SO, currently blowing bon frais to the SW. Weather notes: Beau temps Sea conditions: Grosse."
1776-03-30 14:00,46.1667,-26.2033,1255,60094,weatherReport,"Winds today du SO et SSO, currently blowing bon frais to the SW. Sea conditions: Belle."
1776-03-31 13:00,47.1833,-21.1533,1255,60095,weatherReport,"Winds today du S, currently blowing grand frais to the S. Weather notes: Beau temps Sea conditions: Grosse."
1776-04-01 13:00,47.8333,-17.42,1255,60096,weatherReport,"Winds today du S et SSO, currently blowing bon frais to the S. Weather notes: Couvert."
1776-04-02 13:00,47.9833,-14.42,1255,60097,weatherReport,Winds today au SSO et S. Weather notes: Beau temps Sea conditions: Belle.
1776-04-03 13:00,47.1333,-13.02,1255,60098,weatherReport,Winds today du E.
1776-04-04 13:00,48.4833,-12.6867,1255,60099,weatherReport,"Winds today du ESE, currently blowing petite frais to the ESE. Weather notes: Beau temps Sea conditions: Belle."
1759-06-21 16:00,13.8,-61.92,1256,60100,weatherReport,"Winds today au E 1/4 NE, currently blowing joly frais to the E1/4NE."
1759-06-22 16:00,13.4333,-61.87,1256,60101,weatherReport,"Winds today au E et E 1/4 NE, currently blowing petite frais to the E."
1759-06-23 16:00,13.5333,-62.2033,1256,60102,weatherReport,"Winds today au E 1/4 NE, currently blowing grand frais to the E1/4NE."
1759-06-24 16:00,12.45,-61.9533,1256,60103,Landmark,Sighted Lisle Lunion to the E1/4NE
1759-06-24 16:00,12.45,-61.9533,1256,60103,weatherReport,"Winds today au E, currently blowing grand frais to the E. Weather notes: Gras, today's precipitation was Grosse pluie."
1759-06-25 16:00,13.95,-62.37,1256,60104,weatherReport,"Winds today au E 1/4 NE, currently blowing bon frais to the E1/4NE."
1759-06-26 16:00,13.8333,-62.1867,1256,60105,weatherReport,"Winds today au E, currently blowing bon frais to the E."
1759-06-27 16:00,13.3333,-62.07,1256,60106,weatherReport,"Winds today au E et E 1/4 SE, currently blowing petite vent to the E."
1759-06-28 16:00,14.0667,-62.07,1256,60107,weatherReport,"Winds today au ENE, currently blowing bon frais to the ENE."
1759-06-29 16:00,13.4833,-61.8033,1256,60108,weatherReport,"Winds today au E 1/4 SE, currently blowing calme to the E1/4SE. Weather notes: Beau temps et trés clair."
1759-06-30 16:00,14.4667,-61.7367,1256,60109,weatherReport,"Winds today au E 1/4 SE, currently blowing par grain to the E1/4SE. Sea conditions: Peu embely."
1759-11-04 13:00,47.7667,-10.2033,1257,60110,weatherReport,Winds today au SO. Weather notes: Beau temps.
1759-11-05 12:00,47.9833,-6.60333,1257,60111,weatherReport,"Winds today au NO et NNO, currently blowing bon frais to the NW."
1759-11-06 12:00,48.0,-5.05333,1257,60112,weatherReport,"Winds today au NNO, currently blowing gros vent to the NNW."
1759-10-16 16:00,38.1667,-52.52,1257,60113,weatherReport,"Winds today au S et gouvernant au E, currently blowing bon frais to the S."
1759-10-16 16:00,38.1667,-52.52,1257,60113,travelReport,Current heading: E.
1759-10-17 15:00,38.8333,-49.3033,1257,60114,weatherReport,"Winds today au S, currently blowing grand vent to the S. Sea conditions: Grosse."
1759-10-18 15:00,39.6,-47.12,1257,60115,weatherReport,"Winds today au S et gouvernant au E, currently blowing bon frais to the S."
1759-10-18 15:00,39.6,-47.12,1257,60115,travelReport,Current heading: E.
1759-10-19 15:00,40.1833,-45.0033,1257,60116,weatherReport,"Winds today au SO, currently blowing petite vent to the SW."
1759-10-20 15:00,41.0667,-42.0367,1257,60117,weatherReport,Winds today au SSO et gouvernant au E et E 1/4 NE. Weather notes: Beau temps.
1759-10-20 15:00,41.0667,-42.0367,1257,60117,travelReport,Current heading: E-E1/4NE.
1759-10-21 15:00,41.6667,-38.8533,1257,60118,weatherReport,"Winds today au O et ONO, currently blowing petite to the W."
1759-10-22 14:00,42.4333,-35.62,1257,60119,weatherReport,Winds today au ONO et gouvernant au E et E 1/4 NE.
1759-10-22 14:00,42.4333,-35.62,1257,60119,travelReport,Current heading: E-E1/4NE.
1759-10-23 14:00,42.9,-32.67,1257,60120,weatherReport,"Winds today au SSE et SE 1/4 S, currently blowing petite frais to the SSE."
1759-10-24 14:00,44.0667,-32.8033,1257,60121,weatherReport,"Winds today au E, currently blowing grand vent to the E."
1759-10-25 14:00,44.85,-33.1367,1257,60122,weatherReport,"Winds today au E, currently blowing grand vent to the E."
1759-09-26 17:00,24.1167,-71.1367,1257,60123,weatherReport,"Winds today au SSO, currently blowing bon frais to the SSW."
1759-09-27 17:00,24.7333,-70.6867,1257,60124,weatherReport,"Winds today au SSE et gouvernant au NE 1/4 E, currently blowing joly frais to the SSE. Sea conditions: Grosse."
1759-09-27 17:00,24.7333,-70.6867,1257,60124,travelReport,Current heading: NE1/4E.
1759-09-29 17:00,26.3833,-67.8367,1257,60125,weatherReport,"Winds today au SO et gouvernant au ENE, currently blowing bon frais to the SW. Weather notes: Beau temps Sea conditions: Belle."
1759-09-29 17:00,26.3833,-67.8367,1257,60125,travelReport,Current heading: ENE.
1759-09-30 16:00,27.0667,-66.1867,1257,60126,weatherReport,"Winds today au O et gouvernant au NE 1/4 E et ENE, currently blowing bon frais to the W. Weather notes: Beau temps."
1759-09-30 16:00,27.0667,-66.1867,1257,60126,travelReport,Current heading: NE1/4E-ENE.
1759-10-01 16:00,28.05,-63.77,1257,60127,weatherReport,"Winds today au NO, currently blowing petite vent to the NW."
1759-10-02 16:00,28.1667,-63.0533,1257,60128,weatherReport,"Winds today au SSO et SO et gouvernant au ENE, currently blowing petite vent to the SW."
1759-10-02 16:00,28.1667,-63.0533,1257,60128,travelReport,Current heading: ENE.
1759-10-03 16:00,28.8167,-61.87,1257,60129,weatherReport,"Winds today au SSO et gouvernant au NE 1/4 E et ENE, currently blowing bon frais to the SSW."
1759-10-03 16:00,28.8167,-61.87,1257,60129,travelReport,Current heading: NE1/4E-ENE.
1759-10-04 16:00,29.3167,-60.82,1257,60130,weatherReport,"Winds today du O, currently blowing petite vent to the W."
1759-10-05 16:00,29.95,-60.02,1257,60131,weatherReport,"Winds today au ESE et E 1/4 SE, currently blowing petite frais to the ESE."
1759-10-06 16:00,30.7333,-59.7867,1257,60132,weatherReport,"Winds today du E et E 1/4 SE, currently blowing bon petite frais to the E."
1759-10-07 16:00,31.6,-59.0533,1257,60133,weatherReport,"Winds today du SE et gouvernant au NE 1/4 E et ENE, currently blowing calme to the SE."
1759-10-07 16:00,31.6,-59.0533,1257,60133,travelReport,Current heading: NE1/4E-ENE.
1759-10-08 16:00,32.05,-58.2367,1257,60134,weatherReport,"Winds today au NO, currently blowing bon frais to the NW. Sea conditions: Belle."
1759-10-09 16:00,32.8,-56.77,1257,60135,weatherReport,"Winds today au ONO et gouvernant au NE 1/4 E, currently blowing bon frais to the WNW."
1759-10-09 16:00,32.8,-56.77,1257,60135,travelReport,Current heading: NE1/4E.
1759-10-10 16:00,33.2167,-56.02,1257,60136,weatherReport,"Winds today du SSE, currently blowing petite frais to the SSE. Sea conditions: Lame grosse."
1759-10-11 16:00,33.45,-55.8367,1257,60137,weatherReport,"Winds today au SSE, currently blowing petite vent to the SSE. Sea conditions: Lame grosse."
1759-10-12 16:00,34.6167,-54.9033,1257,60138,weatherReport,"Winds today au SE, currently blowing grand vent to the SE."
1759-10-13 16:00,35.9333,-53.87,1257,60139,weatherReport,"Winds today au SE, currently blowing grand vent to the SE."
1759-10-14 16:00,37.1833,-53.32,1257,60140,weatherReport,"Winds today au SE, currently blowing bon frais to the SE."
1759-10-15 16:00,38.15,-53.07,1257,60141,weatherReport,"Winds today au E, currently blowing petite vent to the E. Weather notes: Beau temps."
1759-05-30 16:00,14.6,-61.08,1257,60142,OtherRem,Mouillé
1759-05-30 16:00,14.6,-61.08,1257,60142,weatherReport,Winds today Gouvernant au N 1/4 NO et NNO.
1759-05-30 16:00,14.6,-61.08,1257,60142,travelReport,Current heading: N1/4NO-NNO.
1759-06-18 16:00,13.2,-62.02,1257,60143,weatherReport,"Winds today au E etE 1/4 SE, currently blowing grand frais to the E. Weather notes: Couvert."
1759-06-19 16:00,13.95,-62.02,1257,60144,weatherReport,"Winds today au E 1/4 NE, currently blowing bon frais to the E1/4NE. Weather notes: Beau temps."
1759-06-20 16:00,13.8333,-61.9367,1257,60145,weatherReport,"Winds today au ENE, currently blowing petite frais to the ENE."
1759-07-01 16:00,14.05,-61.6033,1257,60146,Landmark,Sighted La Pointe Du N De Sainte Lucie to the E
1759-07-01 16:00,14.05,-61.6033,1257,60146,weatherReport,"Winds today au E 1/4 NE, currently blowing bon frais to the E1/4NE."
1759-07-02 16:00,13.9333,-61.52,1257,60147,weatherReport,Winds today au SE.
1759-07-03 16:00,14.9167,-61.8533,1257,60148,weatherReport,"Winds today au E, currently blowing bon frais to the E."
1759-07-04 16:00,16.4667,-62.8033,1257,60149,Landmark,Sighted La Pointe Du Saint Christopher to the N
1759-07-04 16:00,16.4667,-62.8033,1257,60149,weatherReport,"Winds today du E, currently blowing bon frais to the E. Sea conditions: Belle."
1759-07-05 16:00,17.8333,-64.9533,1257,60150,weatherReport,Winds today Gouvernant au NO et NO 1/4 O et SO 1/4 O.
1759-07-05 16:00,17.8333,-64.9533,1257,60150,travelReport,Current heading: NO-SO1/4O.
1759-07-06 16:00,18.6667,-66.5367,1257,60151,weatherReport,Winds today Gouvernant au NO 1/4 N et NNO. Weather notes: Gras.
1759-07-06 16:00,18.6667,-66.5367,1257,60151,travelReport,Current heading: NO1/4N-NNO.
1759-07-07 17:00,19.5333,-69.67,1257,60152,weatherReport,"Winds today au E et gouvernant au O 1/4 NO, currently blowing joly frais to the E. Weather notes: Beau temps Sea conditions: Belle."
1759-07-07 17:00,19.5333,-69.67,1257,60152,travelReport,Current heading: O1/4NO.
1759-07-08 09:00,-25.03,47.0,1257,60153,weatherReport,"Winds today au E et appuyant au N 1/4 NE et NNE, currently blowing grand frais to the E."
1759-09-21 17:00,22.1667,-72.3367,1257,60154,weatherReport,"Winds today du ENE, currently blowing calme to the ENE."
1759-09-23 17:00,22.3833,-72.0033,1257,60155,weatherReport,"Winds today du OSO, currently blowing petite frais to the WSW. Sea conditions: Grosse."
1759-09-24 17:00,22.65,-71.5533,1257,60156,weatherReport,"Winds today du S et SSO et SO, currently blowing petite vent to the S."
1759-09-25 17:00,23.35,-71.42,1257,60157,weatherReport,"Winds today du O, currently blowing joly frais to the W. Sea conditions: Belle."
1759-10-26 14:00,45.35,-33.7033,1257,60158,weatherReport,"Winds today au NE 1/4 N etNE, currently blowing bon frais to the NE1/4N."
1759-10-27 14:00,45.05,-32.37,1257,60159,weatherReport,"Winds today au N et gouvernant au E, currently blowing petite vent to the N."
1759-10-27 14:00,45.05,-32.37,1257,60159,travelReport,Current heading: E.
1759-10-28 14:00,45.6833,-31.8033,1257,60160,weatherReport,"Winds today au O et gouvernant au E, currently blowing bon frais to the W."
1759-10-28 14:00,45.6833,-31.8033,1257,60160,travelReport,Current heading: E.
1759-10-29 14:00,46.2667,-30.2033,1257,60161,weatherReport,"Winds today du NO, currently blowing calme to the NW. Sea conditions: Grosse."
1759-10-30 14:00,46.55,-28.07,1257,60162,weatherReport,Winds today au O et O 1/4 SO.
1759-10-31 14:00,46.6333,-26.4867,1257,60163,weatherReport,"Winds today au O 1/4 NO, currently blowing joly frais to the W1/4NW."
1759-11-01 13:00,47.3333,-22.4033,1257,60164,weatherReport,Winds today au SSO. Weather notes: Embrumé.
1759-11-02 13:00,47.5167,-17.5533,1257,60165,weatherReport,Winds today au SSO. Weather notes: Gras Sea conditions: Belle.
